-586.475, -560.45, -530.85, -557.9, -625.475, -553.525, -601.65, -584.1, -585.175, -609.375, -605.15, -640.3, -587.35, -608.875, -558.325, -540.15, -493.45, -475.775, -448.5, 
-182.5, -306.0, -227.0, -235.0, -347.0, -197.0, -205.5, -324.0, -338.5, -276.0, -204.0, -362.0, -300.0, -344.0, -284.0, -308.5, -262.0, -289.5, -241.0, 
